EDGE_ID,FROM_ID,TO_ID,NAME,PRIORITY,TYPE
8742488#2,29836835,cluster_1611272203_1980634937,River Subdivision,15,railway.rail
8742488#3,cluster_1611272203_1980634937,cluster_1980634918_394347674,River Subdivision,15,railway.rail
8742488#4,cluster_1980634918_394347674,1983617277,River Subdivision,15,railway.rail
8742488#5,1983617277,29838404,River Subdivision,15,railway.rail
8742488#6,29838404,29838405,River Subdivision,15,railway.rail
8742488#7,29838405,29838406,River Subdivision,15,railway.rail
8742488#8,29838406,29814919,River Subdivision,15,railway.rail
8742890#0,62695533,62695536,Moran Avenue,4,highway.residential
8742890#1,62695536,62695539,Moran Avenue,4,highway.residential
8742890#2,62695539,62695541,Moran Avenue,4,highway.residential
8742890#3,62695541,62695543,Moran Avenue,4,highway.residential
8742890#4,62695543,62695548,Moran Avenue,4,highway.residential
8742898#0,62695737,62695739,Oakdale Street,4,highway.residential
8742898#1,62695739,62695743,Oakdale Street,4,highway.residential
8742898#2,62695743,62695745,Oakdale Street,4,highway.residential
8742898#3,62695745,62695752,Oakdale Street,4,highway.residential
8743279#0,62701487,62701489,Grove Street,4,highway.residential
8743279#1,62701489,62672960,Grove Street,4,highway.residential
8743279#10,cluster_62629054_62629055,cluster_62701456_62701498,Grove Street,4,highway.residential
8743279#12,cluster_62701456_62701498,cluster_62701458_62701460,Grove Street,4,highway.residential
8743279#14,cluster_62701458_62701460,62701463,Grove Street,4,highway.residential
8743279#15,62701463,62672642,Grove Street,4,highway.residential
8743279#16,62672642,1611197376,Grove Street,4,highway.residential
8743279#17,1611197376,62701465,Grove Street,4,highway.residential
8743279#18,62701465,1611197431,Grove Street,4,highway.residential
8743279#19,1611197431,1611201029,Grove Street,4,highway.residential
8743279#2,62672960,62672966,Grove Street,4,highway.residential
8743279#20,1611201029,62701467,Grove Street,4,highway.residential
8743279#3,62672966,62701492,Grove Street,4,highway.residential
8743279#4,62701492,cluster_62701494_62701496,Grove Street,4,highway.residential
8743279#6,cluster_62701494_62701496,cluster_62658680_62658750,Grove Street,4,highway.residential
8743279#8,cluster_62658680_62658750,cluster_62629054_62629055,Grove Street,4,highway.residential
8743284#1,cluster_590840676_62701542,cluster_4706460841_62701544,Grove Street,5,highway.unclassified
8743284#3,cluster_4706460841_62701544,62701547,Grove Street,5,highway.unclassified
8743284#4,62701547,62701551,Grove Street,5,highway.unclassified
8743284#5,62701551,62701555,Grove Street,5,highway.unclassified
8743284#6,62701555,62701558,Grove Street,5,highway.unclassified
8743284#7,62701558,62701560,Grove Street,5,highway.unclassified
8743457#0,62670612,62704503,9th Street,4,highway.residential
8743457#1,62704503,62704507,9th Street,4,highway.residential
8743457#2,62704507,62704509,9th Street,4,highway.residential
8743463,62602865,62704573,,4,highway.residential
8743465#0,62704579,62704581,9th Street,4,highway.residential
8743465#1,62704581,62704582,9th Street,4,highway.residential
8743465#10,62704594,cluster_4895440194_4895440197,9th Street,4,highway.residential
8743465#12,cluster_4895440194_4895440197,62704596,9th Street,4,highway.residential
8743465#13,62704596,62662531,9th Street,4,highway.residential
8743465#2,62704582,62704584,9th Street,4,highway.residential
8743465#3,62704584,62704586,9th Street,4,highway.residential
8743465#4,62704586,62704589,9th Street,4,highway.residential
8743465#5,62704589,62704591,9th Street,4,highway.residential
8743465#6,62704591,62704593,9th Street,4,highway.residential
8743465#7,62704593,1611253275,9th Street,4,highway.residential
8743465#8,1611253275,1611253185,9th Street,4,highway.residential
8743465#9,1611253185,62704594,9th Street,4,highway.residential
8743468#0,62704628,62704632,9th Street,4,highway.residential
8743468#1,62704632,62704634,9th Street,4,highway.residential
8743468#2,62704634,3738244340,9th Street,4,highway.residential
8743468#3,3738244340,62704636,9th Street,4,highway.residential
8743468#4,62704636,62639203,9th Street,4,highway.residential
8743535#0,62705612,62705616,Highland Avenue,4,highway.residential
8743535#1,62705616,62705617,Highland Avenue,4,highway.residential
8743535#2,62705617,62705620,Highland Avenue,4,highway.residential
8743535#3,62705620,62705626,Highland Avenue,4,highway.residential
8743535#4,62705626,62705629,Highland Avenue,4,highway.residential
8743999#0,62602928,3270523912,21st Street,4,highway.residential
8743999#1,3270523912,1595639447,21st Street,4,highway.residential
8743999#10,3270523911,3270523886,21st Street,4,highway.residential
8743999#11,3270523886,3270523904,21st Street,4,highway.residential
8743999#12,3270523904,3270523894,21st Street,4,highway.residential
8743999#13,3270523894,62712172,21st Street,4,highway.residential
8743999#14,62712172,62712174,21st Street,4,highway.residential
8743999#15,62712174,62701463,21st Street,4,highway.residential
8743999#2,1595639447,3270523868,21st Street,4,highway.residential
8743999#3,3270523868,3270523890,21st Street,4,highway.residential
8743999#4,3270523890,3270523874,21st Street,4,highway.residential
8743999#5,3270523874,3270523883,21st Street,4,highway.residential
8743999#6,3270523883,3270523902,21st Street,4,highway.residential
8743999#7,3270523902,3270523913,21st Street,4,highway.residential
8743999#8,3270523913,3270523892,21st Street,4,highway.residential
8743999#9,3270523892,3270523911,21st Street,4,highway.residential
8744000#0,cluster_62712177_62712208,62712178,21st Street,4,highway.residential
8744000#1,62712178,62712180,21st Street,4,highway.residential
8744000#2,62712180,62712182,21st Street,4,highway.residential
8744003#0,62712194,62712200,21st Street,4,highway.residential
8744003#1,62712200,62712204,21st Street,4,highway.residential
8744003#2,62712204,62712206,21st Street,4,highway.residential
8744003#3,62712206,62640263,21st Street,4,highway.residential
8744003#4,62640263,2558891171,21st Street,4,highway.residential
8744003#5,2558891171,cluster_62712177_62712208,21st Street,4,highway.residential
8744004#0,62712212,62712214,21st Street,4,highway.residential
8744004#1,62712214,62712217,21st Street,4,highway.residential
8744004#2,62712217,62662659,21st Street,4,highway.residential
8744004#3,62662659,1595639443,21st Street,4,highway.residential
8744004#4,1595639443,cluster_3270523888_62602925,21st Street,4,highway.residential
8744060,cluster_62666502_62666504,62713107,Edcliff Court,4,highway.residential
8744337#0,62715768,62715770,Clifford Street,4,highway.residential
8744337#1,62715770,62681057,Clifford Street,4,highway.residential
8744459#0,62716494,62716496,Backus Street,4,highway.residential
8744459#1,62716496,62716498,Backus Street,4,highway.residential
8744459#2,62716498,62716502,Backus Street,4,highway.residential
8745155#0,2558625142,1611281634,Ward Street,4,highway.residential
8745155#1,1611281634,62726453,Ward Street,4,highway.residential
8745155#2,62726453,62726454,Ward Street,4,highway.residential
8745155#3,62726454,62726457,Ward Street,4,highway.residential
8745224#0,62727843,62695743,Barberry Street,4,highway.residential
8745224#1,62695743,62727845,Barberry Street,4,highway.residential
8745224#10,62727869,62727871,Barberry Street,4,highway.residential
8745224#11,62727871,62727874,Barberry Street,4,highway.residential
8745224#12,62727874,62627770,Barberry Street,4,highway.residential
8745224#13,62627770,62727895,Barberry Street,4,highway.residential
8745224#14,62727895,62727899,Barberry Street,4,highway.residential
8745224#15,62727899,62727901,Barberry Street,4,highway.residential
8745224#16,62727901,62727903,Barberry Street,4,highway.residential
8745224#17,62727903,62716496,Barberry Street,4,highway.residential
8745224#18,62716496,62727907,Barberry Street,4,highway.residential
8745224#2,62727845,1611281603,Barberry Street,4,highway.residential
8745224#3,1611281603,62727855,Barberry Street,4,highway.residential
8745224#4,62727855,62727861,Barberry Street,4,highway.residential
8745224#5,62727861,62727862,Barberry Street,4,highway.residential
8745224#6,62727862,62726453,Barberry Street,4,highway.residential
8745224#7,62726453,62727865,Barberry Street,4,highway.residential
8745224#8,62727865,62727868,Barberry Street,4,highway.residential
8745224#9,62727868,62727869,Barberry Street,4,highway.residential
8745226#0,62727948,3806334276,Barberry Street,4,highway.residential
8745226#1,3806334276,3806290417,Barberry Street,4,highway.residential
8745226#2,3806290417,3806333934,Barberry Street,4,highway.residential
8745226#3,3806333934,3806333925,Barberry Street,4,highway.residential
8745226#4,3806333925,3806290374,Barberry Street,4,highway.residential
8745226#5,3806290374,3806288919,Barberry Street,4,highway.residential
8745226#6,3806288919,cluster_62727954_62855541,Barberry Street,4,highway.residential
8745255#0,62728393,62728395,Saint Johns Boulevard,4,highway.residential
8745255#1,62728395,62728397,Saint Johns Boulevard,4,highway.residential
8745255#2,62728397,62728399,Saint Johns Boulevard,4,highway.residential
8745255#3,62728399,62728404,Saint Johns Boulevard,4,highway.residential
8745260#0,62728442,62728447,Saint Johns Boulevard,4,highway.residential
8745260#1,62728447,62728449,Saint Johns Boulevard,4,highway.residential
8745360#0,62715770,5066686099,Saint John&amp;apos;s Street,4,highway.residential
8745360#1,5066686099,62729835,Saint John&amp;apos;s Street,4,highway.residential
8745360#10,62690147,62658221,Saint John&amp;apos;s Street,4,highway.residential
8745360#11,62658221,62729843,Saint John&amp;apos;s Street,4,highway.residential
8745360#12,62729843,62729844,Saint John&amp;apos;s Street,4,highway.residential
8745360#13,62729844,cluster_62729845_62729849,Saint John&amp;apos;s Street,4,highway.residential
8745360#15,cluster_62729845_62729849,62729850,Saint John&amp;apos;s Street,4,highway.residential
8745360#16,62729850,62657469,Saint John&amp;apos;s Street,4,highway.residential
8745360#17,62657469,62729854,Saint John&amp;apos;s Street,4,highway.residential
8745360#18,62729854,62729856,Saint John&amp;apos;s Street,4,highway.residential
8745360#19,62729856,62729859,Saint John&amp;apos;s Street,4,highway.residential
8745360#2,62729835,1514515999,Saint John&amp;apos;s Street,4,highway.residential
8745360#20,62729859,62704507,Saint John&amp;apos;s Street,4,highway.residential
8745360#21,62704507,62729861,Saint John&amp;apos;s Street,4,highway.residential
8745360#22,62729861,62729864,Saint John&amp;apos;s Street,4,highway.residential
8745360#3,1514515999,590594386,Saint John&amp;apos;s Street,4,highway.residential
8745360#4,590594386,1352537103,Saint John&amp;apos;s Street,4,highway.residential
8745360#5,1352537103,590594389,Saint John&amp;apos;s Street,4,highway.residential
8745360#6,590594389,62729839,Saint John&amp;apos;s Street,4,highway.residential
8745360#7,62729839,1352537117,Saint John&amp;apos;s Street,4,highway.residential
8745360#8,1352537117,62729840,Saint John&amp;apos;s Street,4,highway.residential
8745360#9,62729840,62690147,Saint John&amp;apos;s Street,4,highway.residential
8745401#0,62701547,62730201,Albion Street,5,highway.unclassified
8745401#1,62730201,62656543,Albion Street,5,highway.unclassified
8745523,62731719,62668273,Smith Street,4,highway.residential
8745526#0,62731728,62678459,Smith Street,4,highway.residential
8745526#1,62678459,62731731,Smith Street,4,highway.residential
8745814,62728447,62736717,Drouillard Avenue,4,highway.residential
8745818#0,62736750,1514516070,Labadie Street,4,highway.residential
8745818#1,1514516070,1514515900,Labadie Street,4,highway.residential
8745818#2,1514515900,62736753,Labadie Street,4,highway.residential
8745818#3,62736753,590594431,Labadie Street,4,highway.residential
8745818#4,590594431,590594437,Labadie Street,4,highway.residential
8745829,62736917,62736921,Virginia Avenue,4,highway.residential
8745907,62773641,1599403275,,2,highway.service
8746346#0,1352537180,1352537090,Detroit Line,15,railway.rail
8746346#1,1352537090,1352537117,Detroit Line,15,railway.rail
8746346#2,1352537117,1352537066,Detroit Line,15,railway.rail
8746346#3,1352537066,1978960708,Detroit Line,15,railway.rail
8746346#4,1978960708,29836274,Detroit Line,15,railway.rail
8746346#5,29836274,1978960553,Detroit Line,15,railway.rail
8746346#6,1978960553,62748226,Detroit Line,15,railway.rail
8746346#7,62748226,62748244,Detroit Line,15,railway.rail
8746346#8,62748244,29836792,Detroit Line,15,railway.rail
8746414#0,62553698,1994540576,Shore Line Subdivision,15,railway.rail
8746414#1,1994540576,62666515,Shore Line Subdivision,15,railway.rail
8746414#2,62666515,62690147,Shore Line Subdivision,15,railway.rail
8746414#3,62690147,62690153,Shore Line Subdivision,15,railway.rail
8746414#4,62690153,1978960705,Shore Line Subdivision,15,railway.rail
8746414#5,1978960705,1978960551,Shore Line Subdivision,15,railway.rail
8746414#6,1978960551,62749956,Shore Line Subdivision,15,railway.rail
8746414#7,62749956,62749966,Shore Line Subdivision,15,railway.rail
8746414#8,62749966,29815443,Shore Line Subdivision,15,railway.rail
8746556#0,62752264,62752267,5th Street,4,highway.residential
8746556#1,62752267,62752274,5th Street,4,highway.residential
8746556#2,62752274,4895450351,5th Street,4,highway.residential
8746556#3,4895450351,62752277,5th Street,4,highway.residential
8746557,cluster_62752315_62752320,62729844,5th Street,4,highway.residential
8746558#0,cluster_62752315_62752320,62619078,5th Street,4,highway.residential
8746558#1,62619078,62752328,5th Street,4,highway.residential
8746570#0,62752502,62752514,5th Street,4,highway.residential
8746570#1,62752514,62752518,5th Street,4,highway.residential
8746570#2,62752518,1611214096,5th Street,4,highway.residential
8746570#3,1611214096,62752524,5th Street,4,highway.residential
8746571#0,62752538,62640326,5th Street,4,highway.residential
8746571#1,62640326,62659054,5th Street,4,highway.residential
8746572,62752546,62752549,5th Street,4,highway.residential
8746805#0,62757556,cluster_4895450373_4895450374,Cedar Street,4,highway.residential
8746805#10,62672657,62757573,Cedar Street,4,highway.residential
8746805#11,62757573,1610952166,Cedar Street,4,highway.residential
8746805#12,1610952166,62591986,Cedar Street,4,highway.residential
8746805#2,cluster_4895450373_4895450374,62757561,Cedar Street,4,highway.residential
8746805#3,62757561,62757566,Cedar Street,4,highway.residential
8746805#4,62757566,62658762,Cedar Street,4,highway.residential
8746805#5,62658762,62629063,Cedar Street,4,highway.residential
8746805#6,62629063,62757568,Cedar Street,4,highway.residential
8746805#7,62757568,62757570,Cedar Street,4,highway.residential
8746805#8,62757570,62712178,Cedar Street,4,highway.residential
8746805#9,62712178,62672657,Cedar Street,4,highway.residential
8746806#0,62757579,4895450368,Cedar Street,4,highway.residential
8746806#1,4895450368,62757583,Cedar Street,4,highway.residential
8746806#10,4895450371,62757594,Cedar Street,4,highway.residential
8746806#11,62757594,62757596,Cedar Street,4,highway.residential
8746806#2,62757583,4895450359,Cedar Street,4,highway.residential
8746806#3,4895450359,62757585,Cedar Street,4,highway.residential
8746806#4,62757585,4895450358,Cedar Street,4,highway.residential
8746806#5,4895450358,62704581,Cedar Street,4,highway.residential
8746806#6,62704581,62757587,Cedar Street,4,highway.residential
8746806#7,62757587,4895443958,Cedar Street,4,highway.residential
8746806#8,4895443958,62757589,Cedar Street,4,highway.residential
8746806#9,62757589,4895450371,Cedar Street,4,highway.residential
8746808#0,62757598,62757599,Cedar Street,4,highway.residential
8746808#1,62757599,62757600,Cedar Street,4,highway.residential
8746808#2,62757600,62757601,Cedar Street,4,highway.residential
8746808#3,62757601,62757604,Cedar Street,4,highway.residential
8746808#4,62757604,62752524,Cedar Street,4,highway.residential
8746808#5,62752524,62757608,Cedar Street,4,highway.residential
8746829#0,62757949,62757952,Parkway Street,4,highway.residential
8746829#1,62757952,62757954,Parkway Street,4,highway.residential
8746829#2,62757954,62757956,Parkway Street,4,highway.residential
8746829#3,62757956,62731728,Parkway Street,4,highway.residential
8746829#4,62731728,62757958,Parkway Street,4,highway.residential
8746971,62760366,62760368,Arch Street,4,highway.residential
8746976#0,cluster_62760412_62760455,3248114072,10th Street,4,highway.residential
8746976#1,3248114072,62757589,10th Street,4,highway.residential
8746976#10,cluster_62760423_62760425_62760427,4895443931,10th Street,4,highway.residential
8746976#11,4895443931,1611253128,10th Street,4,highway.residential
8746976#12,1611253128,62738224,10th Street,4,highway.residential
8746976#2,62757589,62760414,10th Street,4,highway.residential
8746976#3,62760414,62760417,10th Street,4,highway.residential
8746976#4,62760417,62760419,10th Street,4,highway.residential
8746976#5,62760419,4895443964,10th Street,4,highway.residential
8746976#6,4895443964,62760421,10th Street,4,highway.residential
8746976#7,62760421,cluster_62760423_62760425_62760427,10th Street,4,highway.residential
8746978#0,62760442,62619100,10th Street,4,highway.residential
8746978#1,62619100,62760447,10th Street,4,highway.residential
8746978#2,62760447,62760451,10th Street,4,highway.residential
8746978#3,62760451,62659063,10th Street,4,highway.residential
8746978#4,62659063,62640284,10th Street,4,highway.residential
8746978#5,62640284,2558891165,10th Street,4,highway.residential
8746978#6,2558891165,cluster_62760412_62760455,10th Street,4,highway.residential
8747748#0,62666606,62771671,Winchester Avenue,4,highway.residential
8747748#1,62771671,62666620,Winchester Avenue,4,highway.residential
8747754#0,62771804,62771805,Winchester Avenue,4,highway.residential
8747754#1,62771805,62771807,Winchester Avenue,4,highway.residential
8747754#2,62771807,62771810,Winchester Avenue,4,highway.residential
8747754#3,62771810,62771812,Winchester Avenue,4,highway.residential
8747754#4,62771812,cluster_2419006347_62771814,Winchester Avenue,4,highway.residential
8747892#0,62773641,1315585434,Elm Street,4,highway.residential
8747892#1,1315585434,62773644,Elm Street,4,highway.residential
8747892#2,62773644,62773645,Elm Street,4,highway.residential
8747892#3,62773645,1599470663,Elm Street,4,highway.residential
8747892#4,1599470663,1611220642,Elm Street,4,highway.residential
8747892#5,1611220642,62773646,Elm Street,4,highway.residential
8747892#6,62773646,62773648,Elm Street,4,highway.residential
8747892#7,62773648,62773649,Elm Street,4,highway.residential
8747896#0,62704596,62773694,Elm Street,4,highway.residential
8747896#1,62773694,62773696,Elm Street,4,highway.residential
8747896#2,62773696,cluster_62672939_62672941,Elm Street,4,highway.residential
8747901#0,cluster_62672939_62672941,62773756,Elm Street,4,highway.residential
8747901#1,62773756,62658621,Elm Street,4,highway.residential
8747901#2,62658621,62773757,Elm Street,4,highway.residential
8748035#0,62776241,62668294,Hamann Street,4,highway.residential
8748035#1,62668294,62678444,Hamann Street,4,highway.residential
8748036,62771671,62621721,Myron Avenue,4,highway.residential
8748092,cluster_1599465299_62776962_62898721,62776963,Negaunee Street,5,highway.unclassified
8748566,62633692,2285157049,Harbor Point,4,highway.residential
8748613#0,62785094,62629577,Gohl Road,4,highway.residential
8748613#1,62629577,62626076,Gohl Road,4,highway.residential
8748613#10,62785103,62785105,Gohl Road,4,highway.residential
8748613#11,62785105,62728395,Gohl Road,4,highway.residential
8748613#12,62728395,62785119,Gohl Road,4,highway.residential
8748613#13,62785119,62785121,Gohl Road,4,highway.residential
8748613#2,62626076,62771807,Gohl Road,4,highway.residential
8748613#3,62771807,62666560,Gohl Road,4,highway.residential
8748613#4,62666560,62785096,Gohl Road,4,highway.residential
8748613#5,62785096,62705617,Gohl Road,4,highway.residential
8748613#6,62705617,62785098,Gohl Road,4,highway.residential
8748613#7,62785098,62695539,Gohl Road,4,highway.residential
8748613#8,62695539,62785101,Gohl Road,4,highway.residential
8748613#9,62785101,62785103,Gohl Road,4,highway.residential
8748688#0,62786131,62757568,19th Street,4,highway.residential
8748688#1,62757568,62786133,19th Street,4,highway.residential
8748688#2,62786133,62786137,19th Street,4,highway.residential
8748689#0,62786140,62786144,19th Street,4,highway.residential
8748689#1,62786144,62786153,19th Street,4,highway.residential
8748689#2,62786153,62640259,19th Street,4,highway.residential
8748689#3,62640259,2558891175,19th Street,4,highway.residential
8748689#4,2558891175,62786158,19th Street,4,highway.residential
8748737#0,cluster_62672701_62672703,62786921,Antoine Street,4,highway.residential
8748737#1,62786921,1602806002,Antoine Street,4,highway.residential
8748737#2,1602806002,62786923,Antoine Street,4,highway.residential
8748741#0,62786927,62786930,Antoine Street,4,highway.residential
8748741#1,62786930,62544490,Antoine Street,4,highway.residential
8748741#10,62786942,62657455,Antoine Street,4,highway.residential
8748741#11,62657455,62786944,Antoine Street,4,highway.residential
8748741#12,62786944,62786946,Antoine Street,4,highway.residential
8748741#13,62786946,62786948,Antoine Street,4,highway.residential
8748741#14,62786948,62786951,Antoine Street,4,highway.residential
8748741#15,62786951,62786953,Antoine Street,4,highway.residential
8748741#16,62786953,62760447,Antoine Street,4,highway.residential
8748741#17,62760447,62786955,Antoine Street,4,highway.residential
8748741#18,62786955,62786957,Antoine Street,4,highway.residential
8748741#19,62786957,62786958,Antoine Street,4,highway.residential
8748741#2,62544490,1978960709,Antoine Street,4,highway.residential
8748741#20,62786958,2558891180,Antoine Street,4,highway.residential
8748741#21,2558891180,62786961,Antoine Street,4,highway.residential
8748741#22,62786961,62786962,Antoine Street,4,highway.residential
8748741#23,62786962,62658713,Antoine Street,4,highway.residential
8748741#24,62658713,62629040,Antoine Street,4,highway.residential
8748741#25,62629040,62786144,Antoine Street,4,highway.residential
8748741#26,62786144,62786967,Antoine Street,4,highway.residential
8748741#27,62786967,62712204,Antoine Street,4,highway.residential
8748741#28,62712204,cluster_62672701_62672703,Antoine Street,4,highway.residential
8748741#3,1978960709,1978960708,Antoine Street,4,highway.residential
8748741#4,1978960708,1978960707,Antoine Street,4,highway.residential
8748741#5,1978960707,1978960705,Antoine Street,4,highway.residential
8748741#6,1978960705,62752328,Antoine Street,4,highway.residential
8748741#7,62752328,62786938,Antoine Street,4,highway.residential
8748741#8,62786938,62786941,Antoine Street,4,highway.residential
8748741#9,62786941,62786942,Antoine Street,4,highway.residential
8748787#0,62788313,4895450372,Oxford Court,4,highway.residential
8748787#1,4895450372,4675696450,Oxford Court,4,highway.residential
8748787#2,4675696450,4675696451,Oxford Court,4,highway.residential
8748787#3,4675696451,62788318,Oxford Court,4,highway.residential
8748796#0,63024835,62879100,Hillsdale Street,5,highway.unclassified
8748796#1,62879100,62915468,Hillsdale Street,5,highway.unclassified
8748796#2,62915468,62730201,Hillsdale Street,5,highway.unclassified
8748796#3,62730201,cluster_5192479135_62656541,Hillsdale Street,5,highway.unclassified
8748928#0,62791112,1514516049,Bondie Street,4,highway.residential
8748928#1,1514516049,62791114,Bondie Street,4,highway.residential
8748930#0,62791120,62658210,Bondie Street,4,highway.residential
8748930#1,62658210,62791122,Bondie Street,4,highway.residential
8748930#10,62791128,62670612,Bondie Street,4,highway.residential
8748930#2,62791122,62752546,Bondie Street,4,highway.residential
8748930#3,62752546,62791125,Bondie Street,4,highway.residential
8748930#4,62791125,62791126,Bondie Street,4,highway.residential
8748930#5,62791126,4665286470,Bondie Street,4,highway.residential
8748930#6,4665286470,62657465,Bondie Street,4,highway.residential
8748930#7,62657465,62791127,Bondie Street,4,highway.residential
8748930#8,62791127,4665286483,Bondie Street,4,highway.residential
8748930#9,4665286483,62791128,Bondie Street,4,highway.residential
8749040#0,62793835,62793837,Netherwood Street,4,highway.residential
8749040#1,62793837,62727845,Netherwood Street,4,highway.residential
8749040#2,62727845,62793840,Netherwood Street,4,highway.residential
8749040#3,62793840,62765305,Netherwood Street,4,highway.residential
8749285#0,62798982,62798984,Clinton Street,4,highway.residential
8749285#1,62798984,1514516121,Clinton Street,4,highway.residential
8749285#2,1514516121,62798991,Clinton Street,4,highway.residential
8749286#0,62798997,62798999,Clinton Street,4,highway.residential
8749286#1,62798999,cluster_62799001_62799030,Clinton Street,4,highway.residential
8749289,cluster_62799001_62799030,62670610,Clinton Street,4,highway.residential
8749322#0,62799645,62668283,Valade Street,4,highway.residential
8749322#1,62668283,62757949,Valade Street,4,highway.residential
8749322#2,62757949,62799647,Valade Street,4,highway.residential
8749322#3,62799647,62678465,Valade Street,4,highway.residential
8749322#4,62678465,62799649,Valade Street,4,highway.residential
8749391#0,cluster_4665251162_62800846,62785103,Leblanc Street,4,highway.residential
8749391#1,62785103,62800848,Leblanc Street,4,highway.residential
8749391#2,62800848,62800851,Leblanc Street,4,highway.residential
8749391#3,62800851,cluster_4936743401_62800855,Leblanc Street,4,highway.residential
8749392#0,cluster_295220937_62800862,62800864,Leblanc Street,4,highway.residential
8749392#1,62800864,62640656,Leblanc Street,4,highway.residential
8749701#0,62805397,1514516027,Bennett Street,4,highway.residential
8749701#1,1514516027,1514516084,Bennett Street,4,highway.residential
8749701#2,1514516084,62805399,Bennett Street,4,highway.residential
8749701#3,62805399,590594405,Bennett Street,4,highway.residential
8749701#4,590594405,5987562375,Bennett Street,4,highway.residential
8750203,62815082,62815084,Cadon Street,4,highway.residential
8750219,62668769,62815408,North Riverbank Street,4,highway.residential
8750330,cluster_1610892416_1610952228,2419006334,,8,highway.primary_link
8750680#0,62821980,62785105,Ford Boulevard,4,highway.residential
8750680#1,62785105,62821982,Ford Boulevard,4,highway.residential
8750680#2,62821982,62821984,Ford Boulevard,4,highway.residential
8750680#3,62821984,62821988,Ford Boulevard,4,highway.residential
8750684#0,62821995,62821998,Ford Boulevard,4,highway.residential
8750684#1,62821998,62822002,Ford Boulevard,4,highway.residential
8750937#0,62823812,62607257,Elliott Avenue,4,highway.residential
8750937#1,62607257,62823819,Elliott Avenue,4,highway.residential
8751586#0,62829506,62829507,Pullman Street,4,highway.residential
8751586#1,62829507,62727874,Pullman Street,4,highway.residential
8751586#2,62727874,62829508,Pullman Street,4,highway.residential
8751586#3,62829508,62829510,Pullman Street,4,highway.residential
8751686,62666547,62831547,North Shore Drive,4,highway.residential
8751736#0,62832400,3248114093,15th Street,4,highway.residential
8751736#1,3248114093,62832403,15th Street,4,highway.residential
8751736#2,62832403,62757566,15th Street,4,highway.residential
8751736#3,62757566,62788318,15th Street,4,highway.residential
8751736#4,62788318,62832406,15th Street,4,highway.residential
8751736#5,62832406,62832411,15th Street,4,highway.residential
8751736#6,62832411,cluster_3260629362_62832413,15th Street,4,highway.residential
8751740#0,62832452,62786961,15th Street,4,highway.residential
8751740#1,62786961,62832454,15th Street,4,highway.residential
8751740#2,62832454,62659076,15th Street,4,highway.residential
8751740#3,62659076,62640253,15th Street,4,highway.residential
8751740#4,62640253,2558891182,15th Street,4,highway.residential
8751740#5,2558891182,62832455,15th Street,4,highway.residential
8751748#1,cluster_3260629363_62832553,62832556,15th Street,4,highway.residential
8751748#10,62832562,4895440189,15th Street,4,highway.residential
8751748#11,4895440189,62832565,15th Street,4,highway.residential
8751748#12,62832565,1595639480,15th Street,4,highway.residential
8751748#13,1595639480,62602899,15th Street,4,highway.residential
8751748#2,62832556,cluster_1611253151_4895443925,15th Street,4,highway.residential
8751748#4,cluster_1611253151_4895443925,62738228,15th Street,4,highway.residential
8751748#5,62738228,4895440203,15th Street,4,highway.residential
8751748#6,4895440203,62773756,15th Street,4,highway.residential
8751748#7,62773756,62662548,15th Street,4,highway.residential
8751748#8,62662548,4895440184,15th Street,4,highway.residential
8751748#9,4895440184,62832562,15th Street,4,highway.residential
8751883,62835192,62785101,Michigan Boulevard,4,highway.residential
8751884,62835214,62835216,Michigan Boulevard,4,highway.residential
8751886,5040452309,62778860,Michigan Boulevard,4,highway.residential
8751889,62835252,62835257,Michigan Boulevard,4,highway.residential
8752056#0,62838385,1611272324,Saint Ignace Street,4,highway.residential
8752056#1,1611272324,62838388,Saint Ignace Street,4,highway.residential
8752057#0,5879560226,62838392,Saint Ignace Street,2,highway.service
8752057#1,62838392,5879560259,Saint Ignace Street,2,highway.service
8752057#2,5879560259,62838395,Saint Ignace Street,2,highway.service
8752061#0,62838443,62838446,Riverbank Street,4,highway.residential
8752061#1,62838446,62785098,Riverbank Street,4,highway.residential
8752061#2,62785098,62838448,Riverbank Street,4,highway.residential
8752061#3,62838448,62838450,Riverbank Street,4,highway.residential
8752061#4,62838450,cluster_2419006578_62838454,Riverbank Street,4,highway.residential
8752063#0,62838488,62838490,Riverbank Street,4,highway.residential
8752063#1,62838490,62838493,Riverbank Street,4,highway.residential
8752063#2,62838493,62670606,Riverbank Street,4,highway.residential
8752568#0,1599403532,3882855661,Ford Avenue,5,highway.unclassified
8752568#1,3882855661,1978960557,Ford Avenue,5,highway.unclassified
8752568#2,1978960557,1978960556,Ford Avenue,5,highway.unclassified
8752568#3,1978960556,62847708,Ford Avenue,5,highway.unclassified
8752572#0,62847753,4895450377,12th Street,4,highway.residential
8752572#1,4895450377,62847816,12th Street,4,highway.residential
8752572#10,4895443952,62847825,12th Street,4,highway.residential
8752572#11,62847825,4895443950,12th Street,4,highway.residential
8752572#12,4895443950,62847827,12th Street,4,highway.residential
8752572#13,62847827,4895443936,12th Street,4,highway.residential
8752572#14,4895443936,cluster_62847828_62847829,12th Street,4,highway.residential
8752572#16,cluster_62847828_62847829,4895443940,12th Street,4,highway.residential
8752572#17,4895443940,cluster_62847830_62847831,12th Street,4,highway.residential
8752572#19,cluster_62847830_62847831,4895443927,12th Street,4,highway.residential
