JUNCT_ID,X,Y,TYPE
62602389,4076.38,11451.19,traffic_light
62602394,4038.45,11450.60,traffic_light
62602398,3870.69,11452.12,priority
62602400,3668.23,11453.86,traffic_light
62602857,6605.26,11425.68,right_before_left
62602865,5396.94,11430.61,right_before_left
62602874,5297.57,11450.86,priority
62602877,5252.19,11450.67,priority
62602879,5199.19,11450.94,traffic_light
62602881,5150.32,11451.58,priority
62602882,5117.35,11450.93,traffic_light
62602883,5030.31,11450.44,priority
62602886,4990.70,11450.89,priority
62602888,4947.82,11451.65,priority
62602893,4932.49,11451.61,priority
62602899,4850.38,11451.24,priority
62602904,4768.34,11451.00,priority
62602905,4682.39,11450.79,traffic_light
62602909,4593.92,11451.86,priority
62602915,4507.75,11451.73,priority
62602917,4478.42,11451.83,priority
62602922,4422.40,11451.26,priority
62602928,4335.47,11452.16,priority
62602933,4286.92,11451.50,priority
62602937,4242.56,11451.63,priority
62602955,6303.46,11449.82,traffic_light
62602956,6170.86,11449.83,traffic_light
62602959,6040.32,11450.15,traffic_light
62602961,5909.04,11450.12,traffic_light
62602963,5777.60,11450.23,priority
62603291,4037.97,11896.96,priority
62603292,3868.23,11898.30,priority
62603293,3665.62,11899.94,priority
62603297,2993.08,11903.99,priority
62605454,3891.98,14160.97,priority
62605456,3892.74,13858.39,priority
62607257,5352.24,15495.29,priority
62607262,5163.24,15521.21,priority
62612378,6390.25,14927.75,priority
62612380,6140.25,14923.30,priority
62612382,5894.14,14920.63,priority
62612384,5633.78,14915.24,priority
62619069,4241.63,13853.02,right_before_left
62619073,4143.86,13853.96,right_before_left
62619075,4062.59,13853.71,priority
62619078,6074.92,13822.56,priority
62619080,5991.79,13822.71,priority
62619082,5908.08,13822.39,priority
62619084,5825.58,13822.70,priority
62619087,5743.33,13823.01,priority
62619089,5660.92,13823.43,priority
62619095,5566.44,13823.71,priority
62619098,5454.21,13824.01,priority
62619099,5423.49,13824.01,priority
62619100,5342.81,13824.39,priority
62619102,5235.44,13824.23,priority
62619105,5144.58,13823.77,priority
62619107,5055.03,13823.04,priority
62619109,5010.26,13822.52,priority
62619113,6333.40,13821.74,priority
62619115,6208.30,13819.45,priority
62621695,3366.50,15000.59,priority
62621721,3166.90,14961.50,priority
62625330,3730.19,14251.01,priority
62625332,3730.57,13862.99,priority
62625995,4128.32,15251.56,priority
62625997,4005.21,15250.99,priority
62626000,3807.00,15249.73,priority
62626003,3369.12,15246.86,priority
62626036,5512.34,15423.33,priority
62626051,5398.39,15404.00,priority
62626058,5193.45,15290.21,priority
62626071,5097.63,15269.54,priority
62626074,5063.68,15269.07,priority
62626076,4869.32,15266.36,priority
62626078,4632.09,15263.07,priority
62626080,4397.50,15259.95,priority
62626084,4166.06,15257.43,priority
62627768,4030.33,12776.95,priority
62627770,3861.05,12779.40,priority
62627772,3658.09,12782.37,priority
62627774,3251.59,12788.59,priority
62629039,4605.74,13858.49,priority
62629040,4605.00,13631.95,priority
62629042,4604.66,13433.96,priority
62629046,4605.44,13237.93,priority
62629051,4593.78,11174.20,priority
62629053,4593.77,10869.08,priority
62629057,4577.91,10438.26,priority
62629058,4577.59,10244.15,priority
62629059,4576.92,10045.94,priority
62629060,4576.41,9844.51,priority
62629063,4630.72,12833.62,priority
62629064,4632.72,12484.22,priority
62629065,4633.96,12286.63,priority
62629574,5060.81,15376.81,priority
62629575,5030.25,15366.59,priority
62629577,4868.14,15362.61,priority
62629580,4176.36,15353.17,priority
62629582,4138.47,15337.47,priority
62629583,4091.08,15337.90,priority
62629584,4004.61,15337.12,priority
62629586,3806.23,15335.65,priority
62629588,3368.68,15332.65,priority
62632767,3451.88,13051.45,priority
62633662,7010.10,9599.53,priority
62633673,6968.12,9535.18,priority
62633692,6939.12,9265.91,priority
62633743,6831.97,8383.39,priority
62639190,6210.69,10752.51,priority
62639192,6170.01,10751.44,priority
62639195,5907.51,10752.05,priority
62639197,5776.07,10752.36,priority
62639200,5643.82,10752.68,priority
62639203,5513.65,10752.99,priority
62639205,5434.67,10753.18,priority
62639212,5076.08,10729.10,priority
62639223,5196.69,10729.49,priority
62640253,4876.10,13234.37,priority
62640257,4785.11,13235.69,priority
62640258,4695.19,13236.98,priority
62640259,4515.28,13239.35,priority
62640261,4423.21,13240.47,priority
62640263,4334.04,13241.75,priority
62640265,4244.70,13242.92,priority
62640266,4155.52,13243.98,priority
62640267,4064.46,13245.87,priority
62640272,5905.67,13205.22,priority
62640274,5823.34,13206.30,priority
62640275,5740.84,13206.84,priority
62640276,5658.52,13207.70,priority
62640278,5563.97,13208.77,priority
62640281,5457.94,13209.79,priority
62640282,5422.77,13210.24,priority
62640284,5339.95,13211.12,priority
62640286,5297.86,13211.30,priority
62640313,6590.92,13206.68,priority
62640317,6389.77,13205.64,priority
62640321,6308.62,13203.80,priority
62640323,6145.26,13204.49,priority
62640326,6063.66,13204.78,priority
62640656,2457.69,14509.81,priority
62645900,5245.56,14228.65,priority
62645907,5271.89,14150.31,priority
62645909,5291.00,14066.94,priority
62646918,5940.49,10246.54,priority
62646920,5912.03,10255.08,priority
62648031,5582.22,10358.17,priority
62648033,5685.03,10358.79,priority
62648038,5787.14,10357.87,priority
62651087,4481.62,9046.65,priority
62656537,6040.40,10479.02,priority
62656543,5894.99,10378.25,priority
62656549,5769.58,10290.98,priority
62656552,5644.16,10203.60,priority
62656554,5519.33,10116.65,priority
62656556,5393.05,10029.65,priority
62656566,5170.33,9843.73,priority
62657455,5824.60,13627.50,priority
62657458,5824.44,13542.72,priority
62657459,5823.81,13342.18,priority
62657460,5822.72,13022.60,priority
62657465,5824.49,14587.73,priority
62657467,5832.52,14387.42,priority
62657469,5833.25,14343.51,priority
62658196,4731.46,9085.88,priority
62658210,6243.57,14593.57,priority
62658221,6235.21,14351.20,priority
62658604,4677.14,12285.87,priority
62658615,4678.84,12106.26,priority
62658619,4678.56,11920.27,traffic_light
62658621,4678.21,11825.50,priority
62658622,4677.87,11734.17,priority
62658625,4677.54,11643.40,priority
62658626,4677.68,11551.62,priority
62658665,4681.16,11174.84,priority
62658679,4681.28,10870.30,priority
62658711,4693.08,13928.27,priority
62658713,4693.98,13633.13,priority
62658715,4694.79,13431.77,priority
62658717,4695.06,13034.09,traffic_light
62658752,4661.75,10436.90,priority
62658754,4661.37,10243.79,priority
62658757,4660.95,10045.47,priority
62658758,4660.52,9844.03,priority
62658760,4723.95,13033.35,traffic_light
62658762,4725.19,12832.32,priority
62658764,4727.19,12482.93,priority
62658766,4728.34,12285.12,priority
62659027,5906.05,13341.21,priority
62659030,5741.33,13343.16,priority
62659032,5659.00,13343.92,priority
62659034,5564.54,13345.20,priority
62659036,5456.95,13346.27,priority
62659043,6583.81,13343.86,traffic_light
62659044,6389.61,13344.97,priority
62659047,6308.38,13345.03,priority
62659049,6145.03,13345.72,priority
62659054,6065.30,13344.51,priority
62659063,5339.36,13347.47,priority
62659066,5236.57,13348.75,priority
62659068,5145.76,13350.51,priority
62659071,5056.16,13351.34,priority
62659074,4966.65,13352.18,priority
62659076,4876.23,13353.03,priority
62662432,6684.10,11646.53,priority
62662438,6435.54,11684.26,priority
62662440,6303.68,11684.15,priority
62662445,6171.14,11684.72,priority
62662447,6039.99,11684.70,priority
62662450,5908.97,11684.79,priority
62662454,5804.64,11685.32,priority
62662531,5504.41,11685.04,priority
62662536,5251.96,11685.79,priority
62662539,5121.03,11686.22,priority
62662541,4989.93,11686.67,priority
62662546,4989.94,11732.45,priority
62662548,4847.61,11733.07,priority
62662632,4179.05,11721.79,priority
62662635,4076.29,11722.20,priority
62662659,4392.39,11722.57,priority
62666498,6741.58,15106.77,traffic_light
62666506,6562.62,15102.40,priority
62666509,6525.78,15102.00,priority
62666511,6513.54,15101.98,rail_crossing
62666515,6451.87,15101.93,rail_crossing
62666517,6436.43,15101.92,priority
62666528,6137.21,15096.93,priority
62666536,5891.19,15094.04,priority
62666541,5630.18,15088.67,priority
62666544,5583.88,15087.62,priority
62666546,5557.56,15087.40,priority
62666547,5490.78,15088.21,priority
62666549,5378.68,15089.50,right_before_left
62666553,5216.71,15087.95,priority
62666556,5160.04,15087.17,right_before_left
62666558,5126.01,15086.70,priority
62666560,4871.42,15083.08,priority
62666562,4634.26,15079.90,priority
62666564,4399.75,15076.78,priority
62666567,4147.18,15074.57,traffic_light
62666571,4110.77,15075.00,traffic_light
62666578,4029.68,15081.25,priority
62666606,3856.74,15009.23,priority
62666620,3084.80,14960.89,priority
62668268,4268.05,9567.59,priority
62668270,4174.92,9567.97,priority
62668271,4073.13,9568.57,priority
62668273,3978.60,9569.21,priority
62668277,3887.88,9569.75,priority
62668279,3797.32,9570.40,priority
62668283,3712.95,9570.56,priority
62668294,3570.74,9555.09,priority
62668296,3270.58,9559.44,priority
62668769,6628.84,14800.99,priority
62668783,6489.22,14756.36,priority
62670587,5632.41,14997.72,priority
62670606,5515.82,14783.46,priority
62670610,5493.81,14641.90,priority
62670612,5494.87,14582.65,priority
62672637,4241.98,11177.51,priority
62672640,4242.21,10872.50,priority
62672642,4242.74,10644.26,priority
62672657,4255.52,12838.86,priority
62672660,4259.14,12489.21,priority
62672693,4285.31,11922.97,priority
62672697,4249.85,13951.92,priority
62672706,4244.24,13441.61,priority
62672933,4990.31,12100.78,priority
62672935,4990.15,12039.56,priority
62672937,4990.14,11918.89,priority
62672942,4990.01,11641.00,priority
62672955,4946.80,11173.21,priority
62672957,4946.48,10868.65,priority
62672960,4945.93,10632.55,priority
62672963,4966.56,13030.51,priority
62672966,4913.88,10633.04,priority
62675844,3870.55,11256.34,right_before_left
62675845,3668.00,11257.75,right_before_left
62678444,3572.82,9268.81,priority
62678445,4880.63,9264.31,priority
62678447,4741.14,9264.97,priority
62678449,4479.53,9266.42,priority
62678452,4277.83,9267.78,priority
62678454,4177.11,9268.58,priority
62678457,4075.23,9269.29,priority
62678459,3981.12,9270.03,priority
62678461,3890.77,9269.45,priority
62678462,3799.46,9269.90,priority
62678465,3714.51,9270.18,priority
62679597,5421.85,13346.60,priority
62681047,6929.62,14294.81,priority
62681057,6693.49,14293.54,priority
62681058,6626.88,14291.66,priority
62681061,6624.58,14256.28,priority
62681063,6516.60,14254.56,priority
62681066,6435.80,14253.15,priority
62681067,6355.09,14251.97,priority
62681068,6304.20,14251.14,priority
62681074,5408.96,14230.50,priority
62690147,6253.55,14351.55,rail_crossing
62690153,6190.14,14105.14,rail_crossing
62690189,6787.31,16134.04,dead_end
62690211,6572.65,15325.32,priority
62690213,6563.08,15289.91,priority
62690604,6751.17,16137.86,dead_end
62690612,6536.07,15326.58,priority
62690613,6527.31,15292.90,priority
62690614,6476.59,15101.95,rail_crossing
62690617,6215.10,14106.52,rail_crossing
62695367,5557.89,15516.62,priority
62695533,5327.39,14735.24,priority
62695536,5247.34,14734.06,priority
62695539,4876.09,14728.62,priority
62695541,4639.00,14725.22,priority
62695543,4404.39,14721.76,priority
62695548,4109.72,14717.74,traffic_light
62695553,3803.56,14716.36,priority
62695564,2962.90,14704.68,priority
62695737,4023.83,13760.36,priority
62695739,3980.39,13761.25,priority
62695743,3855.61,13763.34,right_before_left
62695745,3651.20,13766.47,right_before_left
62695752,2977.32,13775.89,priority
62701463,4335.16,10642.90,priority
62701465,4159.16,10646.06,priority
62701467,4072.93,10647.37,priority
62701472,4035.33,10647.11,priority
62701487,5197.66,10628.15,priority
62701489,4996.23,10631.72,priority
62701492,4852.76,10634.04,priority
62701547,5963.17,10636.64,priority
62701551,5860.38,10636.68,priority
62701555,5757.51,10636.73,priority
62701558,5654.73,10636.78,priority
62701560,5633.31,10637.45,priority
62704503,5482.74,14452.95,priority
62704507,5486.62,14335.75,priority
62704509,5488.93,14066.02,traffic_light
62704573,5395.73,11334.91,right_before_left
62704578,5398.44,11230.28,priority
62704579,5498.85,13025.09,traffic_light
62704581,5500.59,12777.93,priority
62704582,5502.14,12526.44,priority
62704584,5503.28,12297.86,priority
62704586,5503.44,12203.52,priority
62704589,5503.60,12137.96,priority
62704591,5503.61,12109.18,priority
62704593,5503.86,12014.73,priority
62704594,5504.01,11916.72,priority
62704596,5504.30,11800.83,priority
62704614,5433.78,11473.28,priority
62704628,5521.79,11213.82,priority
62704632,5513.70,11099.91,priority
62704634,5513.66,10984.47,priority
62704636,5513.53,10869.07,priority
62705612,5342.29,14915.20,priority
62705616,5185.03,14913.87,priority
62705617,4873.69,14909.79,priority
62705620,4636.61,14906.62,priority
62705626,4402.35,14903.82,priority
62705629,4128.42,14899.82,priority
62712172,4335.47,11176.12,priority
62712174,4335.54,10871.22,priority
62712178,4352.54,12837.60,priority
62712180,4354.44,12488.10,priority
62712182,4355.60,12290.96,priority
62712194,4363.73,13886.56,priority
62712200,4331.23,13823.84,right_before_left
62712204,4332.38,13632.58,priority
62712206,4333.64,13439.65,priority
62712212,4391.52,12290.38,priority
62712214,4391.78,12148.48,priority
62712217,4392.37,11922.68,priority
62713107,6625.47,15067.62,priority
62715768,6705.78,14417.45,priority
62715770,6699.63,14360.21,priority
62716494,4033.34,12339.42,priority
62716496,3865.05,12342.06,priority
62716498,3662.41,12345.14,priority
62716502,2994.14,12352.97,priority
62726453,3857.23,13316.84,priority
62726454,3653.70,13319.83,priority
62726457,2981.18,13329.00,priority
62727688,2990.33,12615.63,priority
62727691,2992.69,12441.12,priority
62727692,2993.99,12263.64,priority
62727693,2994.18,12171.30,priority
62727695,2993.70,12082.09,priority
62727700,2992.78,11815.10,priority
62727706,2994.07,11637.17,priority
62727711,2992.44,11548.21,priority
62727740,2960.63,10655.45,priority
62727843,3855.18,13859.35,right_before_left
62727845,3855.87,13673.44,priority
62727855,3856.24,13584.76,priority
62727861,3856.75,13494.75,priority
62727862,3857.01,13405.07,priority
62727865,3857.56,13226.72,priority
62727868,3858.07,13136.92,priority
62727869,3858.54,13045.80,priority
62727871,3859.45,12955.44,priority
62727874,3860.00,12867.31,right_before_left
62727895,3861.81,12692.82,priority
62727899,3862.61,12604.80,priority
62727901,3863.41,12516.66,right_before_left
62727903,3864.17,12430.31,priority
62727907,3865.90,12252.70,priority
62727909,3866.47,12165.24,priority
62727911,3867.08,12076.11,priority
62727913,3867.70,11987.21,priority
62727915,3868.85,11809.40,priority
62727918,3869.29,11720.27,priority
62727920,3870.06,11631.14,priority
62727921,3870.26,11542.13,right_before_left
62727923,3870.74,11405.89,priority
62727925,3870.57,11353.79,priority
62727928,3869.99,11153.91,priority
62727930,3869.94,11051.68,priority
62727932,3869.92,10954.02,priority
62727934,3869.61,10851.69,priority
62727937,3869.47,10749.36,priority
62727939,3869.35,10651.02,priority
62727948,3867.43,10342.12,priority
62728393,4928.90,14327.54,priority
62728395,4875.76,14326.73,priority
62728397,4644.37,14323.63,priority
62728399,4408.83,14320.20,priority
62728404,4065.57,14315.31,priority
62728423,3811.11,14314.94,priority
62728442,4029.65,14328.45,priority
62728447,3973.87,14327.10,priority
62728449,3863.91,14325.69,priority
62729835,6631.87,14358.47,traffic_light
62729839,6317.70,14352.73,rail_crossing
62729840,6278.42,14352.00,rail_crossing
62729843,6173.14,14350.06,priority
62729844,6090.21,14348.49,priority
62729850,5920.30,14345.27,priority
62729854,5745.76,14342.06,priority
62729856,5657.51,14340.30,priority
62729859,5576.36,14338.14,priority
62729861,5385.47,14333.09,priority
62729864,5365.55,14332.71,priority
62730201,5923.87,10487.74,priority
62731719,3976.38,9847.38,priority
62731728,3979.15,9500.19,priority
62731731,3982.39,9048.30,priority
62736717,3972.59,14254.69,priority
62736750,6643.21,14454.36,priority
62736753,6507.62,14451.34,priority
62736917,5991.38,12643.10,priority
62736921,5990.65,12526.06,priority
62738192,6769.06,11884.96,priority
62738196,6723.46,11902.25,priority
62738200,6663.92,11917.52,traffic_light
62738206,6564.90,11916.55,priority
62738208,6433.47,11916.65,traffic_light
62738209,6303.69,11916.59,traffic_light
62738213,6171.42,11916.49,traffic_light
62738214,6040.40,11916.36,priority
62738216,5909.38,11916.34,priority
62738217,5778.48,11916.68,priority
62738223,5415.39,11917.30,priority
62738224,5326.42,11917.45,priority
62738226,5252.15,11917.67,priority
62738227,5121.07,11918.34,traffic_light
62738228,4850.94,11919.99,priority
62738229,4477.34,11921.18,priority
62738231,4178.59,11923.47,priority
62738232,4075.67,11923.88,traffic_light
62742507,4035.54,10952.67,priority
62747570,6728.90,16153.22,dead_end
62747879,5738.43,12295.04,rail_crossing
62747882,5638.78,11916.62,rail_crossing
62748226,5765.24,12294.51,rail_crossing
62748244,5680.14,11916.63,rail_crossing
62749447,5785.36,12294.58,rail_crossing
62749470,5738.09,11916.65,rail_crossing
62749956,5711.70,12297.74,rail_crossing
62749966,5603.38,11916.59,rail_crossing
62752264,6041.01,12583.57,priority
62752267,6041.04,12526.01,priority
62752274,6040.92,12410.24,priority
62752277,6040.71,12294.35,priority
62752285,6040.43,12038.25,priority
62752290,6040.19,11800.47,priority
62752292,6039.79,11568.81,priority
62752294,6040.06,11331.11,priority
62752297,6039.81,11215.37,priority
62752298,6039.56,11099.59,priority
62752300,6039.31,10983.82,priority
62752303,6039.06,10867.83,priority
62752328,6046.30,13628.27,priority
62752502,6018.97,13021.18,priority
62752514,5995.63,12933.20,priority
62752518,5980.16,12874.65,priority
62752524,5987.83,12762.18,priority
62752538,6064.13,13020.76,right_before_left
62752546,6073.87,14590.42,priority
62752549,6081.17,14409.12,priority
62757556,5114.76,12826.73,priority
62757561,4876.08,12831.70,priority
62757566,4826.23,12833.08,priority
62757568,4542.29,12834.98,priority
62757570,4448.24,12836.16,priority
62757573,4162.30,12840.35,priority
62757579,5754.42,12774.49,priority
62757583,5670.86,12775.72,priority
62757585,5587.38,12776.95,priority
62757587,5411.41,12778.97,priority
62757589,5323.07,12780.66,priority
62757594,5241.08,12782.19,priority
62757596,5115.39,12783.16,priority
62757598,6644.36,12758.22,traffic_light
62757599,6565.48,12758.21,priority
62757600,6434.39,12758.18,priority
62757601,6303.22,12758.16,priority
62757604,6172.46,12761.03,priority
62757608,5913.81,12759.14,priority
62757644,2509.60,15487.13,priority
62757648,2509.85,15403.78,priority
62757947,3676.63,9501.49,priority
62757949,3713.23,9501.00,priority
62757952,3722.32,9500.88,priority
62757954,3798.34,9500.60,priority
62757956,3889.08,9500.39,priority
62757958,4073.69,9500.00,priority
62757961,4175.49,9499.51,priority
62757963,4270.43,9498.98,priority
62759077,5907.28,12633.31,priority
62760366,5307.90,10879.25,priority
62760368,5197.94,10879.59,priority
62760414,5323.59,12677.87,priority
62760417,5324.39,12526.96,priority
62760419,5324.62,12480.95,priority
62760421,5325.60,12298.37,priority
62760442,5341.29,14066.99,priority
62760447,5341.07,13629.10,priority
62760451,5338.59,13544.39,priority
62765237,2487.81,12528.36,priority
62765300,2976.63,13877.36,priority
62765305,2978.14,13685.65,priority
62765307,2979.01,13597.40,priority
62765309,2979.75,13507.49,priority
62765311,2980.57,13417.46,priority
62765314,2984.25,13240.25,priority
62765316,2990.04,13149.32,priority
62771671,3863.03,15087.18,priority
62771804,5128.45,15179.31,priority
62771805,5094.66,15178.61,priority
62771807,4870.14,15175.44,priority
62771810,4633.24,15172.26,priority
62771812,4398.73,15169.03,priority
62773641,6732.02,11767.94,priority
62773644,6623.34,11803.80,traffic_light
62773645,6564.46,11800.90,priority
62773646,6433.43,11800.65,priority
62773648,6303.89,11800.36,priority
62773649,6171.28,11800.49,priority
62773652,5909.25,11800.45,priority
62773653,5803.52,11801.12,priority
62773694,5252.02,11801.90,priority
62773696,5121.09,11802.45,priority
62773756,4847.54,11824.52,priority
62773757,4477.42,11826.95,priority
62776241,3570.05,9650.78,priority
62776963,5790.86,10080.76,priority
62778860,2078.28,14589.02,priority
62785094,4867.84,15389.84,priority
62785096,4872.65,14992.15,priority
62785098,4874.75,14821.65,priority
62785101,4877.45,14632.58,priority
62785103,4878.64,14536.88,priority
62785105,4879.99,14437.40,priority
62785119,4871.39,14216.51,priority
62785121,4872.71,14109.58,priority
62786118,4507.87,11174.72,priority
62786119,4507.61,10869.83,priority
62786124,4493.83,10439.62,priority
62786126,4493.66,10244.85,priority
62786131,4540.73,13036.03,priority
62786133,4544.44,12485.37,priority
62786137,4545.68,12288.00,priority
62786140,4515.93,13847.45,priority
62786144,4515.06,13632.14,priority
62786153,4514.77,13436.14,priority
62786158,4515.47,13036.45,priority
62786921,4145.45,13610.02,priority
62786923,4063.12,13609.80,priority
62786927,6574.12,13624.55,priority
62786930,6395.76,13625.72,priority
62786938,6020.81,13628.09,priority
62786941,5990.90,13627.62,priority
62786942,5906.94,13627.30,priority
62786944,5742.43,13627.69,priority
62786946,5660.26,13628.00,priority
62786948,5565.53,13628.29,priority
62786951,5455.12,13628.76,priority
62786953,5422.33,13628.93,priority
62786955,5235.77,13629.22,priority
62786957,5144.99,13628.97,priority
62786958,5055.37,13628.48,priority
62786961,4875.90,13628.49,priority
62786962,4784.63,13631.48,priority
62786967,4421.42,13632.75,priority
62788313,5115.78,12727.37,priority
62788318,4826.66,12733.29,priority
62791112,6662.18,14597.55,priority
62791114,6399.80,14594.52,priority
62791120,6303.05,14594.51,priority
62791122,6159.20,14592.04,priority
62791125,5992.33,14589.26,priority
62791126,5902.44,14589.75,priority
62791127,5649.27,14584.96,priority
62791128,5568.14,14583.68,priority
62793835,4025.85,13670.42,priority
62793837,3978.48,13671.63,priority
62793840,3651.78,13676.34,priority
62798982,6760.25,14681.30,priority
62798984,6673.59,14680.15,priority
62798991,6415.24,14674.59,priority
62798997,6324.34,14675.75,priority
62798999,6144.56,14672.96,priority
62799645,3711.10,9850.06,priority
62799647,3713.25,9492.00,priority
62799649,3715.74,9050.12,priority
62800457,3373.92,14244.93,priority
62800848,4641.71,14533.48,priority
62800851,4406.60,14530.15,priority
62800864,3805.70,14529.08,priority
62803529,4321.38,17119.95,priority
62803572,4003.05,15505.38,priority
62803574,4003.79,15421.14,priority
62803576,4005.24,15207.21,priority
62805397,6654.05,14533.98,priority
62805399,6505.93,14531.83,priority
62815082,5198.17,10982.92,priority
62815084,5335.12,10984.89,priority
62815408,6514.57,14844.50,priority
62816448,4025.74,13582.31,priority
62816519,3785.91,16597.20,priority
62817120,3982.53,13226.18,priority
62817124,3654.28,13229.71,priority
62821980,5291.89,14443.14,priority
62821982,4642.72,14434.01,priority
62821984,4408.10,14430.77,priority
62821988,4075.09,14426.18,priority
62821995,4038.98,14425.32,priority
62821998,3808.57,14421.89,priority
62822002,2968.24,14410.93,priority
62822142,4032.12,12514.34,priority
62823812,5683.31,16284.34,priority
62823819,5331.99,15413.25,priority
62829506,4029.84,12864.52,priority
62829507,3981.22,12865.76,priority
62829508,3657.13,12870.40,right_before_left
62829510,3250.64,12876.61,priority
62831547,5456.18,15309.20,priority
62832400,4825.27,13032.22,priority
62832403,4825.82,12930.64,priority
62832406,4828.29,12482.91,priority
62832411,4829.51,12284.21,priority
62832452,4875.01,13995.63,priority
62832454,4876.41,13428.03,priority
62832455,4875.97,13031.59,priority
62832507,4829.58,10434.07,priority
62832509,4829.08,10242.63,priority
62832511,4828.83,10044.53,priority
62832515,4828.34,9843.09,priority
62832556,4853.19,12036.60,priority
62832562,4847.52,11641.74,priority
62832565,4847.67,11550.40,priority
62832570,4853.69,11173.57,priority
62832572,4853.12,10868.81,priority
62835192,4643.58,14626.10,priority
62835214,4405.59,14626.51,priority
62835216,4099.02,14622.35,priority
62835223,3816.03,14620.84,priority
62835252,4063.17,14624.82,priority
62835257,3889.02,14622.28,priority
62838385,4157.61,10048.20,priority
62838388,4073.00,10048.58,priority
62838392,5682.88,9972.57,right_before_left
62838395,5589.45,9994.28,right_before_left
62838443,5331.74,14828.24,priority
62838446,5215.43,14826.65,priority
62838448,4637.49,14818.15,priority
62838450,4403.14,14814.91,priority
62838457,4081.77,14809.68,priority
62838459,4032.80,14809.60,priority
62838461,3801.99,14806.41,priority
62838488,6356.23,14797.28,priority
62838490,6142.50,14793.68,priority
62838493,5896.47,14790.79,priority
62845071,4166.94,15843.31,dead_end
62847708,6600.75,13020.10,traffic_light
62847712,6434.80,13019.62,priority
62847714,6390.11,13019.74,right_before_left
62847719,6306.20,13020.09,priority
62847721,6172.78,13020.46,traffic_light
62847723,6145.81,13020.47,priority
62847731,5887.80,13022.39,right_before_left
62847737,5657.82,13023.72,priority
62847740,5563.18,13024.57,right_before_left
62847741,5458.81,13025.74,right_before_left
62847748,5239.39,13027.79,traffic_light
62847751,5145.42,13028.84,traffic_light
62847753,5115.45,13029.16,traffic_light
62847755,5055.99,13029.67,priority
62847757,4785.47,13032.67,priority
62847765,4158.18,13041.35,priority
62847770,4066.02,13042.15,traffic_light
62847776,4026.94,13041.60,traffic_light
62847816,5115.07,12926.61,priority
62847819,5114.82,12874.71,priority
62847821,5115.87,12678.92,priority
62847823,5116.08,12579.92,priority
62847825,5117.13,12481.44,priority
62847827,5117.60,12379.76,priority
62847834,5121.11,12040.23,priority
62847835,5121.15,11570.55,priority
62847840,5113.72,11232.96,right_before_left
62847842,5113.73,11132.63,priority
62847848,5144.10,14067.89,priority
62849778,3973.37,14104.44,priority
62849782,3973.61,13855.87,right_before_left
62852032,5415.07,12138.64,priority
62852037,4476.90,12198.53,priority
62852047,5824.36,12173.49,priority
62852073,4476.58,12148.67,priority
62852077,5672.20,12201.17,priority
62853743,3981.94,13042.42,priority
62853745,3655.24,13048.12,priority
62854108,2549.31,11994.86,priority
62854124,2553.24,11727.64,priority
62855546,3890.72,9048.09,priority
62855773,6641.80,11528.04,priority
62855775,6538.02,11564.83,traffic_light
62855779,6437.58,11568.99,priority
62855782,6303.58,11568.93,priority
62855784,6171.00,11568.83,priority
62855794,4477.69,11552.61,priority
62855797,5437.12,11569.42,priority
62855798,5252.00,11570.12,priority
62855812,4038.19,11540.83,priority
62855814,3667.82,11543.98,right_before_left
62858577,5553.14,9839.50,priority
62858586,5031.19,9844.56,priority
62858589,4991.28,9844.79,priority
62858593,4744.31,9843.79,priority
62858594,4403.81,9846.38,priority
62858599,4208.32,9846.80,priority
62858610,4071.15,9846.96,traffic_light
62858616,3796.35,9849.10,priority
62863474,5383.38,11177.58,priority
62863480,5198.25,11181.37,right_before_left
62867990,4019.84,10566.44,priority
62868021,4035.28,10851.04,priority
62868026,4036.70,11153.09,priority
62868031,4037.35,11352.63,priority
62868032,4037.95,11718.84,priority
62868033,4037.43,11808.19,priority
62868037,4037.80,11987.41,priority
62868041,4034.79,12163.38,priority
62868043,4033.87,12250.80,traffic_light
62868048,4032.87,12427.54,priority
62868051,4032.13,12602.23,priority
62868057,4031.17,12690.37,priority
62868058,4028.07,12953.35,priority
62868060,4027.07,13134.04,priority
62868061,4028.26,13403.13,priority
62868065,4026.99,13492.16,priority
62868072,4024.77,14076.79,traffic_light
62868086,4089.61,14883.60,priority
62868109,4146.07,15421.72,priority
62868111,4154.52,15506.62,priority
62868380,4203.92,15736.47,dead_end
62868390,4198.19,15567.61,priority
62868395,4191.01,15483.68,priority
62868402,4137.39,14982.38,priority
62868421,4062.81,14097.93,priority
62868422,4062.01,14057.06,traffic_light
62868427,4063.45,13445.12,priority
62868434,4070.25,12687.02,priority
62868436,4070.94,12580.06,priority
62868442,4073.76,12295.27,priority
62868453,4075.79,11402.31,priority
62868455,4073.19,11181.04,priority
62868461,4072.74,10875.83,priority
62868466,4074.38,10839.56,priority
62868473,4066.19,10577.66,priority
62868535,3274.17,9269.81,priority
62870251,6501.89,14800.04,priority
62870253,6476.31,14712.47,priority
62870301,6415.85,14028.88,priority
62870303,6415.85,13947.21,priority
62870305,6414.94,13823.01,priority
62870309,6399.49,13718.07,priority
62870315,6394.93,13540.85,priority
62870317,6394.90,13458.24,priority
62870321,6389.58,13296.09,priority
62870324,6389.95,13111.19,priority
62870378,6434.50,12873.85,priority
62870380,6434.28,12642.63,priority
